Date,ticker,rsi,macd_hist,ret_1m,dist_sma_200,vix,inflacion_anual,curva_tipos,bono_10y,target
2017-11-30,MMM,78.09198905123475,0.5055159103228024,0.06158656287781583,0.19019148997388338,11.279999732971191,1.897005133295366,1.1790000200271606,2.4170000553131104,0
2017-12-31,MMM,50.01971358581065,-0.49250651898070985,-0.011092067904072023,0.1232732920073053,11.039999961853027,1.8187180792383593,1.0499999523162842,2.4049999713897705,1
2018-01-31,MMM,59.64448915025414,0.28418192520224084,0.06428191934781546,0.16177818012474818,13.539999961853027,1.7338505547685557,1.290000081062317,2.7200000286102295,0
2018-02-28,MMM,48.10208504116913,0.5380262846604836,-0.07465034772876211,0.07807414577419536,19.850000381469727,1.818751759450634,1.25,2.868000030517578,0
2018-03-31,MMM,38.87890208375633,-1.1211576460219392,-0.06789554072192372,-0.010254862464665273,19.969999313354492,1.9388811087946283,1.0709999799728394,2.740999937057495,0
2018-04-30,MMM,25.03485465709445,-1.1948572948653946,-0.11447660496145007,-0.12544866394606766,15.930000305175781,2.0218308677966736,1.1730000972747803,2.936000108718872,1
2018-05-31,MMM,41.23775003192544,0.23188892912247971,0.018249155646925086,-0.10544300455865185,15.430000305175781,1.6189208569964042,0.9520000219345093,2.822000026702881,1
2018-06-30,MMM,41.785989692174304,-0.34157723685246566,-0.0025859231831379947,-0.10770170857603555,16.09000015258789,1.8360757604706395,0.968999981880188,2.8489999771118164,2
2018-07-31,MMM,68.48980838744863,0.7123744381574564,0.07930060239764614,-0.03325667964938509,12.829999923706055,1.6328241057084654,0.9789999723434448,2.9639999866485596,0
2018-08-31,MMM,65.63693742268735,0.50951956956354,0.03310369967581539,-0.024272582317820656,12.859999656677246,1.827653257791631,0.7979998588562012,2.8529999256134033,2
2018-09-30,MMM,52.002957237281976,-0.2795354132304464,0.0011877039069760897,-0.0168380659853723,12.119999885559082,1.8830071905742423,0.9059998989105225,3.055999994277954,0
2018-10-31,MMM,36.63861264384999,-0.6381618517245764,-0.11798260988112241,-0.09586988354186118,21.229999542236328,1.84597695603375,0.8809998035430908,3.1589999198913574,2
2018-11-30,MMM,61.82124597240996,0.639947439192443,0.10028365064919509,0.013077874361291873,18.06999969482422,1.809099078060895,0.7049999237060547,3.013000011444092,1
2018-12-31,MMM,45.82488724462273,-0.3339521173943316,-0.06753474125564873,-0.055345838944885845,25.420000076293945,1.7384986918943246,0.3860001564025879,2.686000108718872,0
2019-01-31,MMM,60.37419805616871,0.7251071562637044,0.051222729051596305,0.0049222767897519415,16.56999969482422,1.849095952546486,0.2950000762939453,2.634999990463257,1
2019-02-28,MMM,59.653397536246544,0.0013714865114504704,0.06028848097840922,0.04462913324553898,14.779999732971191,1.845765609369738,0.3280000686645508,2.7109999656677246,0
2019-03-31,MMM,54.42044833873548,-0.12251575515997037,0.001880316539565774,0.041467607176417606,13.710000038146973,1.7334161237172232,0.08599996566772461,2.4140000343322754,0
2019-04-30,MMM,25.50423466956932,-2.334396766998942,-0.08792940721478892,-0.05808722340719817,13.119999885559082,1.8937854303013477,0.14100003242492676,2.509000062942505,0
2019-05-31,MMM,18.757729959928866,0.07616531854180497,-0.13410616543384735,-0.18700331998975256,18.709999084472656,1.9858204435959497,-0.1510000228881836,2.1419999599456787,2
2019-06-30,MMM,55.11154762023901,0.7620414002478467,0.07946205919852867,-0.1025021914952889,15.079999923706055,1.6916223477077315,-0.03500008583068848,2.0,1
2019-07-31,MMM,51.38407423174804,0.13139811740151586,0.001203425355258858,-0.0782492776952763,16.1200008392334,2.0705336553680818,-0.009000062942504883,2.0209999084472656,0
2019-08-31,MMM,48.29013937596824,0.21982419984454027,-0.05860745384434485,-0.12468603324194373,18.979999542236328,1.9638508288363876,-0.42699992656707764,1.50600004196167,0
2019-09-30,MMM,47.56636357687387,-0.2539909453239093,0.025193181613112126,-0.09519780250787586,16.239999771118164,1.6215988581710352,-0.09500002861022949,1.6749999523162842,1
2019-10-31,MMM,52.29721249064833,0.44587675539964766,0.06000660727036777,-0.07750853977704784,13.220000267028809,1.8531282657946795,0.1929999589920044,1.690999984741211,1
2019-11-30,MMM,54.52678885013544,-0.16623275159771977,0.017044485758599848,-0.03026702572170578,12.619999885559082,1.7857933876220065,0.23600006103515625,1.7760000228881836,2
2019-12-31,MMM,60.56488522345315,0.3542321517048077,0.03917021153398159,0.026286532258959373,13.779999732971191,1.907627143199767,0.4140000343322754,1.9190000295639038,0
2020-01-31,MMM,23.042883165865113,-1.8086645104359595,-0.10066887673207492,-0.06003365004808114,18.84000015258789,1.816294655083351,0.009999990463256836,1.5199999809265137,1
2020-02-29,MMM,31.179447922830203,-0.4538526889599077,-0.07042323284315366,-0.09291843915476576,40.11000061035156,1.7499268228057685,-0.10300004482269287,1.1269999742507935,2
2020-03-31,MMM,46.551730177179266,0.7216450844384026,-0.10789419955052815,-0.1579058416412669,53.540000915527344,1.959387381702895,0.6680000144988298,0.6980000138282776,0
2020-04-30,MMM,56.18631590532143,0.8831595887196513,0.11288549312491392,-0.049601857194543714,34.150001525878906,1.9199688880348351,0.5319999754428864,0.621999979019165,0
2020-05-31,MMM,62.12234882243158,1.042323408433668,0.011081881684908312,0.00021869480558250366,27.510000228881836,1.7449122943245399,0.5199999958276749,0.6480000019073486,1
2020-06-30,MMM,50.896656317562424,-0.6619961037260311,0.002635447054874396,-0.0034345662846163153,30.43000030517578,1.7999805782278213,0.517999991774559,0.652999997138977,0
2020-07-31,MMM,40.08269984001909,-0.5758215331021426,-0.031911628536993475,-0.038738936118781306,24.459999084472656,1.7114095537489948,0.4530000165104866,0.5360000133514404,2
2020-08-31,MMM,56.68772187012636,0.0465083400654529,0.09326654411175483,0.05238584787308096,26.40999984741211,1.7754794145889183,0.5980000197887421,0.6930000185966492,2
2020-09-30,MMM,44.73196478282197,-0.6730200883853568,-0.01742098651420987,0.03348522431510407,26.3700008392334,1.8777184508931362,0.5919999852776527,0.6769999861717224,1
2020-10-31,MMM,40.17050071363928,-0.9115753157235209,0.007368283187917157,0.03693911023213793,38.02000045776367,1.6910361127329463,0.7770000174641609,0.8600000143051147,0
2020-11-30,MMM,56.857693252383626,0.4589618949702581,0.09934515228509344,0.12325902904031762,20.56999969482422,1.7473532440421722,0.7689999788999557,0.843999981880188,0
2020-12-31,MMM,55.26608358031309,-0.23810516761516531,0.025041188035296535,0.11304718342729174,22.75,1.9411855642120615,0.8519999980926514,0.9169999957084656,0
2021-01-31,MMM,53.83417723969377,0.9884301941618223,0.01041093066582599,0.09388190399202785,33.09000015258789,4.8009666784844525,1.0450000539422035,1.093000054359436,0
2021-02-28,MMM,48.65257911549895,-0.2722626955471552,-0.05436594155836483,0.07693203923631085,27.950000762939453,5.132584477625775,1.425000037997961,1.4600000381469727,2
2021-03-31,MMM,62.694724881987995,0.2196445830395266,0.08791126529538684,0.15509789250038822,19.399999618530273,4.459714847892828,1.7330000512301922,1.746000051498413,0
2021-04-30,MMM,53.80937669903609,-0.5056084603658371,0.023147289899878132,0.14909870651992427,18.610000610351562,4.358134122459526,1.628000041935593,1.63100004196167,2
2021-05-31,MMM,58.128703522519615,-0.16409223197633627,0.027551797790580368,0.15877043460408688,16.760000228881836,4.496055590567965,1.5729999700561166,1.5809999704360962,0
2021-06-30,MMM,51.35815072252164,-0.052922820318591524,-0.022490206535782375,0.10679104052685225,15.829999923706055,4.890276554299273,1.402999959886074,1.4429999589920044,0
2021-07-31,MMM,46.30718889791223,-0.1686801238920434,-0.003473719101587558,0.07800671134403073,18.239999771118164,5.049628293082626,1.1989999637007713,1.2389999628067017,0
2021-08-31,MMM,44.542640973671595,-0.09692420902538285,-0.0065482323903437445,0.04595548491335747,16.479999542236328,4.7440990785680475,1.2640000209212303,1.3040000200271606,0
2021-09-30,MMM,28.765332978187615,-0.08615230304935828,-0.09920926048719891,-0.06570750252362355,23.139999389648438,4.418220833469017,1.5010000430047512,1.5290000438690186,0
2021-10-31,MMM,43.53795856681086,0.18688069132034457,0.01858400957541484,-0.05415120534054099,16.260000228881836,4.744344855304231,1.509000040590763,1.5570000410079956,0
2021-11-30,MMM,28.560619880251718,-0.6475214381849406,-0.04060990366367545,-0.09687290006987312,27.190000534057617,4.857512163356947,1.3949999585747719,1.4429999589920044,1
2021-12-31,MMM,53.85911493205005,0.38356828928938663,0.040414732667895636,-0.055696042807791765,17.219999313354492,5.033691077661449,1.4789999648928642,1.5119999647140503,0
2022-01-31,MMM,34.28960833069607,-1.0185734089765779,-0.06541342411310813,-0.1105861973455049,24.829999923706055,8.151859808451224,1.608999952673912,1.781999945640564,0
2022-02-28,MMM,33.94906800799437,-0.26783541585953863,-0.11796600402799451,-0.17964485006605038,30.149999618530273,7.927557890214376,1.5509999990463257,1.8389999866485596,0
2022-03-31,MMM,48.00583046431748,0.7428028251286352,0.01127581474983197,-0.15131546730935003,20.559999465942383,8.598349037714048,1.833999902009964,2.3269999027252197,2
2022-04-30,MMM,40.529683555807004,-0.32243426996221947,-0.047612703725556704,-0.1567104869792878,33.400001525878906,7.620543659549068,2.0790000557899475,2.88700008392334,2
2022-05-31,MMM,54.434839974293226,0.14791783416368398,0.045615736077806224,-0.09299933249268504,26.190000534057617,7.957281842689558,1.814000129699707,2.8440001010894775,0
2022-06-30,MMM,31.302281472569817,-0.21821148965548431,-0.13316367823532882,-0.18773443026485623,28.709999084472656,7.615302094832183,1.3719998598098755,2.9719998836517334,2
2022-07-31,MMM,69.18374191417676,1.2991882844118756,0.10379884297879505,-0.07678024944875153,21.329999923706055,8.07650942755661,0.34399986267089844,2.6419999599456787,0
2022-08-31,MMM,25.532490076988037,-2.1940999146805154,-0.11374870491759315,-0.17013582439601252,25.8700008392334,7.706021577860249,0.27300000190734863,3.132999897003174,0
2022-09-30,MMM,27.45032310140944,0.10754509068600893,-0.11137904981133828,-0.23343116619155915,31.6200008392334,8.228587800836467,0.623999834060669,3.803999900817871,2
2022-10-31,MMM,66.17770233670713,1.4360406550445395,0.13837098229539047,-0.08988243519928944,25.8799991607666,7.757060746664602,0.10200023651123047,4.077000141143799,0
2022-11-30,MMM,53.55963648255248,-0.4251604472695836,0.013157038088244866,-0.05265810033151007,20.579999923706055,8.349417095230956,-0.5499997138977051,3.703000068664551,2
2022-12-31,MMM,41.748098960954415,-0.41239109678779284,-0.04802722338992538,-0.08465658126549284,21.670000076293945,8.491836834265769,-0.381000280380249,3.878999948501587,0
2023-01-31,MMM,40.50630366471158,-0.8205450276665633,-0.04553366228619038,-0.10591951653318499,19.399999618530273,3.456494812573096,-1.0410001277923584,3.5290000438690186,1
2023-02-28,MMM,35.545250241637625,-0.20343069552368975,-0.05278503337455975,-0.13268131911069841,20.700000762939453,3.279296824528634,-0.7940001487731934,3.9159998893737793,0
2023-03-31,MMM,48.925445753717305,0.3785823807635047,-0.04358509294160229,-0.12478922049716953,18.700000762939453,3.042503454157882,-1.0910000801086426,3.49399995803833,0
2023-04-30,MMM,54.80575950812329,0.16187422938140064,0.02936328027343782,-0.10039663163898901,15.779999732971191,3.8635076581567342,-1.4709999561309814,3.4519999027252197,0
2023-05-31,MMM,31.336889321564136,-0.3264334730561931,-0.10506965820413172,-0.17075705465280727,17.940000534057617,3.3230045718903654,-1.6110000610351562,3.63700008392334,1
2023-06-30,MMM,49.508438346564006,-0.1860987255414639,0.072660879067314,-0.08783638378517529,13.59000015258789,3.4443105670076224,-1.3339998722076416,3.819000005722046,2
2023-07-31,MMM,69.85359585161756,0.8029871201729399,0.12353874374847873,0.020897447486594566,13.630000114440918,3.3232217059515206,-1.2890000343322754,3.9590001106262207,0
2023-08-31,MMM,62.166856636297794,0.4899277185168422,-0.005919878770716869,0.004019346919225619,13.569999694824219,3.4760193127538432,-1.2049999237060547,4.0929999351501465,0
2023-09-30,MMM,28.85204824683441,-0.7667110998124156,-0.10368615616720045,-0.10126408870469984,17.520000457763672,3.364821519296477,-0.7270002365112305,4.572999954223633,0
2023-10-31,MMM,49.97868736249864,0.5160216065819467,0.00809125333328109,-0.09857297102789518,18.139999389648438,2.915852939102634,-0.44500017166137695,4.875,2
2023-11-30,MMM,71.04686143994934,0.45604566688612724,0.10642126415980835,0.014767648097789144,12.920000076293945,3.2382859910178827,-0.8859996795654297,4.3520002365112305,2
2023-12-31,MMM,71.29875627864041,0.07540369777810607,0.11018590432043185,0.11776369161761194,12.449999809265137,3.302280686908157,-1.313999891281128,3.865999937057495,0
2024-01-31,MMM,30.773511238411174,-1.183229905029069,-0.13693731930963848,-0.040695118755958694,14.350000381469727,3.428030247575261,-1.2210001945495605,3.9670000076293945,0
2024-02-29,MMM,42.88576320123103,0.3373234857226515,-0.021930889905265594,-0.04245833514032192,13.399999618530273,3.313320933811508,-0.9710001945495605,4.251999855041504,2
2024-03-31,MMM,64.92008015050482,0.23127698095995042,0.1597420191031067,0.09515942907555748,13.010000228881836,3.3388862503889003,-0.9970002174377441,4.205999851226807,2
2024-04-30,MMM,71.01475417247529,-0.08868372637108002,0.026483743695966844,0.17265867525976533,15.649999618530273,3.296432913098725,-0.5590000152587891,4.685999870300293,0
2024-05-31,MMM,58.22610776924557,-0.60518517348026,0.024334418736258412,0.20099072157205183,12.920000076293945,3.3135728996220757,-0.7309999465942383,4.513999938964844,0
2024-06-30,MMM,57.301111185103245,-0.03279373278540354,0.04745789229124431,0.2010092825589423,12.4399995803833,3.304254525471171,-0.869999885559082,4.3429999351501465,2
2024-07-31,MMM,81.93194159150077,2.6167730350774154,0.2677666797326752,0.440527280382709,16.360000610351562,3.2326002040194814,-1.0260000228881836,4.109000205993652,2
2024-08-31,MMM,79.50181314370377,-0.01158885229426776,0.07073690963234402,0.43119289953474793,15.0,3.4322380804246877,-1.056999921798706,3.9110000133514404,1
2024-09-30,MMM,63.041187519392146,-0.03743497341107993,0.028515293287452836,0.37463709073287,16.729999542236328,3.39873531828482,-0.6960000991821289,3.802000045776367,0
2024-10-31,MMM,41.97561673735879,-0.7429673833620507,-0.05139165369468479,0.2273351337842807,23.15999984741211,3.324813099146585,-0.14800024032592773,4.283999919891357,0
2024-11-30,MMM,58.01719965016139,0.49198155839370256,0.05236879677730477,0.22118060908460507,13.510000228881836,3.355401519841446,-0.19500017166137695,4.177999973297119,1
2024-12-31,MMM,47.39275581877124,0.044896057443260085,-0.03325093266508372,0.12385783747934019,17.350000381469727,3.130931317191257,0.36499977111816406,4.572999954223633,2
2025-01-31,MMM,75.4286012651956,1.0690465251215429,0.17865686429534833,0.2668133540794801,16.43000030517578,3.6254471772762935,0.3809995651245117,4.568999767303467,1
2025-02-28,MMM,69.02462547839723,-0.19891600159775003,0.028673330203273784,0.2413403699704593,19.6299991607666,3.4133481039130826,0.03800010681152344,4.230999946594238,1
2025-03-31,MMM,45.943795272684746,-0.650171065792443,-0.05324917513983929,0.12718007864072625,22.280000686645508,3.237945665072766,0.05299997329711914,4.245999813079834,0
2025-04-30,MMM,50.57207561548741,1.1158897790254247,-0.05413301487271205,0.036559596095646726,24.700000762939453,3.08720448646746,-0.013000011444091797,4.177000045776367,2
2025-05-31,MMM,55.174474801356446,-0.13912282066483384,0.07318813990119577,0.08464983124472346,18.56999969482422,3.5639502384084536,0.18400001525878906,4.415999889373779,0
2025-06-30,MMM,61.12155452848022,0.7092664700427997,0.01744308083479007,0.0977306061344063,16.729999542236328,3.1623312975278126,0.039999961853027344,4.230000019073486,0
2025-07-31,MMM,45.502962191081586,-0.960841478193691,-0.029841936158145677,0.058764434581894544,16.719999313354492,3.13813191440523,0.125,4.360000133514404,2
2025-08-31,MMM,53.6559155415651,0.16926617167176827,0.047102511897682664,0.08828656463480317,15.359999656677246,3.546018694063097,0.18400001525878906,4.2270002365112305,0
2025-09-30,MMM,51.21152182940151,-0.288229571025247,-0.0022504255054029976,0.06544580392615898,16.280000686645508,3.3985394255127592,0.30299973487854004,4.1479997634887695,2
2025-10-31,MMM,61.107354424563965,0.7495213154466973,0.048488605410854646,0.11625509561588981,17.440000534057617,3.2697707157623457,0.38299989700317383,4.10099983215332,2
2025-11-30,MMM,63.35344091382131,0.1980723207520212,0.04956138546466393,0.14375926916842946,16.350000381469727,3.4565880330085155,0.32000017166137695,4.017000198364258,0
2014-10-31,AOS,76.80302863450854,0.27012222040701495,0.1429715813099497,0.11314370927158601,14.029999732971191,1.92969881917817,2.3320000381208956,2.3350000381469727,0
2014-11-30,AOS,60.57409830149737,-0.038769827788435796,0.02978816580198207,0.11248029563352575,13.329999923706055,1.9189891039946405,2.1890000058338046,2.194000005722046,2
2014-12-31,AOS,62.89676727902262,0.0645065952516421,0.04890308358627693,0.14563236552672826,19.200000762939453,1.846151602708542,2.133000075817108,2.1700000762939453,2
2015-01-31,AOS,69.77557775167374,0.18752911592558547,0.046134865830000926,0.1804879110595526,20.969999313354492,1.7034245604205416,1.6699999524280429,1.6749999523162842,2
2015-02-28,AOS,68.63434514956069,-0.060206775081735886,0.06514957359168871,0.22010349314492472,13.34000015258789,1.766290534358496,1.9940000930801034,2.002000093460083,2
2015-03-31,AOS,64.62195505943562,0.027732201544651225,0.018774415597979655,0.23181446821057802,15.289999961853027,2.003949454296997,1.90900001488626,1.934000015258789,0
2015-04-30,AOS,44.54476094240492,-0.08528293811837659,-0.023998199930737596,0.16403257216103936,14.550000190734863,1.9366143378896328,2.041000003926456,2.0460000038146973,2
2015-05-31,AOS,74.94175097569361,0.06393320953891557,0.11062700139883153,0.25135390971432064,13.84000015258789,1.8127444842419886,2.0920000285841525,2.0950000286102295,2
2015-06-30,AOS,50.79616038123828,-0.13250376461527774,0.002227523687572175,0.2063582450899386,18.229999542236328,1.872569072309947,2.32500003837049,2.3350000381469727,0
2015-07-31,AOS,57.15923521383235,0.17546100596108738,-0.018613061050840263,0.15936939525212993,12.119999885559082,1.7812206837743096,2.1469999253749847,2.2049999237060547,0
2015-08-31,AOS,40.07104271768366,-0.21098821952904,-0.10178217323919281,0.011581062885629477,28.43000030517578,1.8350878769388708,2.197000047657639,2.200000047683716,2
2015-09-30,AOS,42.30854522640801,-0.14562685104453368,0.010541111174727114,-0.00021216147690343034,24.5,1.8506910186283843,2.0549999428912997,2.059999942779541,2
2015-10-31,AOS,70.5026188637786,0.2917542981427428,0.17710952032134086,0.1501628300168758,15.069999694824219,1.8621867251155408,2.0830000191926956,2.1510000228881836,2
2015-11-30,AOS,63.00504686550864,-0.003746433560139595,0.044252772608857516,0.16046346990341667,16.1299991607666,2.1075451822983675,2.047999933362007,2.2179999351501465,0
2015-12-31,AOS,46.16560565067061,-0.0349636400039451,-0.05126933950818802,0.08849945248163923,18.209999084472656,1.7619416906723504,2.121000051498413,2.2690000534057617,0
2016-01-31,AOS,51.56451907319149,0.3125962877558768,-0.10837387974852863,-0.011173422915241352,20.200000762939453,1.8990276017308376,1.6309999823570251,1.930999994277954,2
2016-02-29,AOS,55.85917954323489,0.2902874813722044,0.04079849044807893,-0.0035594382473810374,20.549999237060547,1.885245948960929,1.4320000112056732,1.7400000095367432,2
2016-03-31,AOS,64.5348832661417,0.015112399279214817,0.04548595564343949,0.07390810053629646,13.949999809265137,1.6995470980388576,1.5930000096559525,1.7860000133514404,2
2016-04-30,AOS,49.530277135579254,-0.14542268502097,0.014969084733747584,0.07753764840208428,15.699999809265137,1.7659451729391624,1.626000002026558,1.819000005722046,2
2016-05-31,AOS,62.41136213804482,0.1380207589931015,0.06578543308008111,0.13208909821097353,14.1899995803833,1.8286160541756997,1.5509999990463257,1.8339999914169312,2
2016-06-30,AOS,64.86727780288858,0.019972388190362955,0.06812921526122984,0.17932797367553582,15.630000114440918,1.8998503567145277,1.2400000393390656,1.4880000352859497,2
2016-07-31,AOS,65.69092868958398,0.06051683686902498,0.08794934700036983,0.2094849760002422,11.869999885559082,1.7381740592186294,1.2179999500513077,1.4579999446868896,2
2016-08-31,AOS,66.53642423609932,-0.000769120173864879,0.04359107709263732,0.21829685862138345,13.420000076293945,1.756224897607749,1.2479999661445618,1.5679999589920044,2
2016-09-30,AOS,62.324882627111705,0.20230687518356028,0.02394287836426945,0.21939063892478547,13.289999961853027,1.7098726707871776,1.3480000495910645,1.6080000400543213,0
2016-10-31,AOS,31.742483496019382,-0.4678550291597192,-0.08311095137506364,0.08318016737754275,17.059999465942383,1.7532124604736985,1.539000004529953,1.8339999914169312,2
2016-11-30,AOS,58.02485886593772,0.21010231822959952,0.07659964222850091,0.12536331842986284,13.329999923706055,1.7225733954613802,1.9000000357627869,2.368000030517578,0
2016-12-31,AOS,38.26698181181642,-0.23824106557338748,-0.026321213848874536,0.06146276441393913,14.039999961853027,1.776122376189615,1.966000109910965,2.446000099182129,1
2017-01-31,AOS,55.628419686045696,0.1016477338684702,0.025812770081602876,0.07170950758330054,11.989999771118164,1.5385036955109654,1.9509999752044678,2.4509999752044678,0
2017-02-28,AOS,58.18523655569478,0.06481884183688857,0.0366407056869289,0.08258723196737669,12.920000076293945,1.7513723456906118,1.8350000381469727,2.3580000400543213,1
2017-03-31,AOS,54.882360555471145,-0.06694125191370698,0.025866981953257984,0.07308702574356801,12.369999885559082,1.9197151808615294,1.6579999327659607,2.3959999084472656,2
2017-04-30,AOS,70.0971128626317,0.36465925949151307,0.06345164385525681,0.11491834589135565,10.819999694824219,1.9204000322619612,1.502000093460083,2.2820000648498535,1
2017-05-31,AOS,61.18434554532368,-0.04717498189922742,0.022359147656247913,0.11417258596209391,10.40999984741211,1.7905032628264914,1.2460001111030579,2.196000099182129,2
